ax_mean,ax_std,ax_var,ax_mad,ax_dom_freq,ax_spec_energy,ax_fft_top1_mag,ax_fft_top1_freq,ax_fft_top2_mag,ax_fft_top2_freq,ax_fft_top3_mag,ax_fft_top3_freq,ay_mean,ay_std,ay_var,ay_mad,ay_dom_freq,ay_spec_energy,ay_fft_top1_mag,ay_fft_top1_freq,ay_fft_top2_mag,ay_fft_top2_freq,ay_fft_top3_mag,ay_fft_top3_freq,az_mean,az_std,az_var,az_mad,az_dom_freq,az_spec_energy,az_fft_top1_mag,az_fft_top1_freq,az_fft_top2_mag,az_fft_top2_freq,az_fft_top3_mag,az_fft_top3_freq,gx_mean,gx_std,gx_var,gx_mad,gx_dom_freq,gx_spec_energy,gx_fft_top1_mag,gx_fft_top1_freq,gx_fft_top2_mag,gx_fft_top2_freq,gx_fft_top3_mag,gx_fft_top3_freq,gy_mean,gy_std,gy_var,gy_mad,gy_dom_freq,gy_spec_energy,gy_fft_top1_mag,gy_fft_top1_freq,gy_fft_top2_mag,gy_fft_top2_freq,gy_fft_top3_mag,gy_fft_top3_freq,gz_mean,gz_std,gz_var,gz_mad,gz_dom_freq,gz_spec_energy,gz_fft_top1_mag,gz_fft_top1_freq,gz_fft_top2_mag,gz_fft_top2_freq,gz_fft_top3_mag,gz_fft_top3_freq,acc_sma,acc_res_mean,acc_res_std,acc_res_var,acc_res_sma,acc_res_dom_freq,acc_res_spec_energy,acc_res_fft_top1_mag,acc_res_fft_top1_freq,acc_res_fft_top2_mag,acc_res_fft_top2_freq,acc_res_fft_top3_mag,acc_res_fft_top3_freq,gyro_sma,activity,start_time
0.3230781750748466,1.3020385878462708,0.9353720557083746,0.9375476315915617,-0.2245355603394291,-0.08707094001777466,0.8186180630554938,-0.2245355603394291,1.0646428980323968,-0.24196607475637655,1.3709592761243907,-0.20545795051812682,-0.7952079875940726,1.521678786482053,0.8236974790713935,0.9846633685682298,-0.5154091643386508,0.03577587678154765,0.7204933717572103,-0.5154091643386508,3.2067226517703666,-0.6371460796873643,4.310610781490912,-0.619070359490152,-3.5744316206598707,1.2343017423995906,0.5432616206415709,0.8720028955566017,-0.6113805109055909,-0.11402212079566013,0.46065624292207813,-0.6113805109055909,2.244670945783135,-0.8018037679018089,2.2928604597587356,-0.6617667426433372,0.20495124870667403,1.2010764110358256,0.7567471863949755,1.0074381592380182,-0.8351911773331728,0.2367568986172386,1.2261536002393356,-0.8351911773331728,1.1551689085300518,-0.5048405632871426,1.2604635456916269,-0.28310339515074945,-0.6801193794912719,1.7731115414284127,1.5970020905670617,1.3308094243766817,-0.5563344455935302,0.688153128103335,1.26103501171448,-0.5563344455935302,1.3261166285310493,1.434422536921942,1.5677374706454765,0.8310475073273212,-0.1621027563499478,1.1258938479506746,0.7953454812785942,0.7445063907610436,0.25299080678270836,0.46533966695762913,0.50941576619202,0.25299080678270836,0.8359784011822616,0.08806616363031095,1.1358699092111955,-0.1331857364309504,0.9243269443447938,0.9073133612917159,2.67271467392024,2.608194332823329,0.9073133612917159,-0.6280930341260017,1.9356315272233593,3.484072578302397,-0.6280930341260017,2.0395774948700884,-0.6812298214684314,2.0940933008482836,-0.3039875264097267,0.969639001741931,jumping,1761481512.6967065
-0.6702385000561117,2.083210934716076,2.2111790987465407,1.965953952277932,-0.2245355603394291,3.1466338728063437,1.9370289640331715,-0.2245355603394291,1.8029817723624029,0.8312705471469065,2.2285637474889812,-0.5697450968268624,1.8310095808694158,2.717049856035771,2.625361755185555,2.570082979999546,-0.5154091643386508,2.7393006974574394,2.751495370878366,-0.5154091643386508,1.810003411148901,-0.7095490432882011,2.464518823307673,-0.44419172686581526,1.5455817295838525,2.7043171639458743,2.6243715330198785,2.603430248321735,-0.5323907808144293,2.4513888802617694,2.744747857942502,-0.5323907808144293,2.519533725392612,-0.503956900181969,2.1594752752512587,-0.48576494938713055,-1.8992511334244861,2.4425367592653915,2.716105998003425,2.4407152719218774,-0.6018975523797726,2.9365035671778603,2.6269528927314103,-0.6018975523797726,3.3456326466712967,-0.7205843937517333,3.18918714629094,-0.35961782627257366,-0.5738159596076168,2.64399457445238,3.2370266879366216,2.4878492699825228,-0.3314013813373859,3.9412058153844294,1.9813459600203265,-0.3314013813373859,2.6111911517275357,-0.6497811492039567,2.476534936750495,-0.3537452729763954,-0.34346281468246626,1.7252555913402858,1.7522162429962196,1.6576051269166687,0.09287004299618407,3.1647201205751454,1.079390419674711,0.09287004299618407,1.9003364677289052,0.08806616363031095,2.370249805318616,-0.4068550578644101,2.552800639180696,2.546091748578601,3.1989479253765447,3.6531342489675307,2.546091748578601,0.04167441932589585,2.4418513062711424,2.6657536042948973,0.04167441932589585,3.8546996570950047,-0.6812298214684314,4.231330890434512,-0.9402404886626431,2.1196370131291262,jumping,1761481513.9730248
-0.4278657378176638,2.424715103931153,2.891933635923362,2.420639580320032,0.5129900028192796,3.892301834952874,1.908934229232684,0.5129900028192796,2.5439862968664677,0.34343571900905057,2.736983483390518,-0.7154599553503566,2.516387707642048,3.371903478153167,3.9591937417431433,3.4636128510365407,-0.5154091643386508,4.542676361532841,3.357677242010611,-0.5154091643386508,4.627078609100491,-0.6371460796873643,2.265615029552602,-0.619070359490152,3.138740442621351,3.5061384827133186,4.265165307617262,3.578302973709478,-0.5323907808144293,5.054146745585956,3.5723656643992348,-0.5323907808144293,3.9219136322258077,-0.8613731414457768,4.241169219053656,-0.3097631561309238,-0.822419607517094,2.385740498508117,2.6069860325613097,2.4348532279888717,-0.6018975523797726,2.3477718682722317,3.050448898586234,-0.6018975523797726,1.833880452950247,-0.7205843937517333,2.03597718690666,-0.8187044130035187,-0.31038138193868126,2.29775030236455,2.529353995281414,2.3393714192615205,-0.3314013813373859,2.444217151280179,1.5614956032458986,-0.3314013813373859,2.0952433035275644,-0.40458071554208624,2.4784542832203655,0.4925352843834022,-0.3461578623645527,1.5906991039464708,1.5160987179940448,1.7057177505795489,-0.3874922483633887,2.2593713602028793,0.5703732528666297,-0.3874922483633887,1.6429593264319213,0.08806616363031095,1.9746260652952585,0.5965991207249423,3.4639492963729692,3.476294110879376,3.0808358904342668,3.4049759729723803,3.476294110879376,0.04167441932589585,4.99958107799902,2.767409221605192,0.04167441932589585,3.466801814377422,-0.25393513058321454,3.039964274746657,-0.9402404886626431,2.0834718687909772,jumping,1761481515.249346
0.25857268373290054,2.3092364405958223,2.6533640137424856,2.2769092017371233,0.5129900028192796,1.4961964544514281,2.407531149754186,0.5129900028192796,1.5760241242889246,0.4410026846366218,1.8418318233992896,0.013114337267114478,-2.909845511922266,3.1011553185938325,3.3779535878167413,3.1993104916679775,-0.5154091643386508,2.841049227902065,3.2267474984320175,-0.5154091643386508,2.2380809973141904,-0.4923401524856906,3.0995921909697155,-0.7939489921144888,-1.684047002361716,3.102837219856879,3.3952620147317876,3.049333308745004,-0.5323907808144293,2.8202522421729794,3.1909984987541167,-0.5323907808144293,3.00869668224872,-0.503956900181969,2.7070161107108164,-0.837768535899544,1.3370163051104749,2.70624556295076,3.247227416360874,2.5984555615649683,-0.6018975523797726,2.5546123344916896,1.7801632876000606,-0.6018975523797726,2.547269501972328,-0.8284563089840288,2.5200668957940273,0.6350697783111408,-0.114681905423641,2.1982193554064318,2.339515867740679,2.2991054890887734,0.6433085637725726,1.7577333037699587,1.823822337667525,0.6433085637725726,1.982766332313085,0.2084203686125899,2.3832005046647486,0.15402306143948316,-0.286111920305681,1.4198004381209146,1.2339871562936813,1.4113096263554525,0.5732323343557568,1.1381226104322169,0.4347823799946205,0.5732323343557568,1.514766044096498,0.8219508605495689,1.4974611870365533,-0.4980781650088967,3.064878414593385,3.111465327008672,2.931740038016475,3.102978970161915,3.111465327008672,0.04167441932589585,2.5069547279164435,2.6630526611747176,0.04167441932589585,2.7992791172001232,-0.7422719201663194,3.0987194972076306,-0.3746822999933841,2.0477223980169685,jumping,1761481516.525664
0.8778043835370269,2.062802102141517,2.1728659558753027,2.1651840020791866,-0.2245355603394291,2.1631678162048855,1.4579973907256305,-0.2245355603394291,2.039272031877555,0.8312705471469065,1.6928372434521235,0.08597176652886158,1.9091887707381103,2.5457119696140578,2.3168957993987918,2.6608165952628915,-0.5154091643386508,2.3646599536918584,2.736176772753748,-0.5154091643386508,1.3459750694504882,-0.6371460796873643,0.9484173451165407,-0.26931309424147853,2.2115830493634023,2.4016294108927,2.0977739806593,2.464324037266368,-0.5323907808144293,1.9025467594543202,2.5404881565248796,-0.5323907808144293,1.4923500571914325,-0.503956900181969,1.6148665809659035,0.7462476034063165,-0.19441586162210892,2.910270253895808,3.685770944607237,3.0118960527348713,-0.6018975523797726,4.4523429812369475,2.506058416175962,-0.6018975523797726,2.5984673353381846,1.1132381651972887,2.650851668533846,-0.1300745329071011,0.47595461128376176,2.405218741220571,2.7411447043888746,2.592005318979497,-0.0314906289958602,3.0444637098178315,1.8813071907441001,-0.0314906289958602,2.3016955833349795,1.8022231874147479,2.4251343832663297,-0.7768855516562942,-0.18278673176033786,1.2785465444754924,1.0158286718701302,1.2472913173003786,-0.22737148457686446,1.5726518703249543,0.271201982382764,-0.22737148457686446,0.9035904682734808,0.9034936046517087,1.0550891013988548,0.14048358500250932,2.5675247057529016,2.582968208659886,1.9593881181887647,1.4416415001920284,2.582968208659886,0.04167441932589585,1.4074353719166441,2.2737643591252836,0.04167441932589585,0.9360329655495364,-0.25393513058321454,1.1336641400115317,0.12018111509221754,2.231905517901031,jumping,1761481517.8019826
0.9790647090214977,2.735041773848869,3.5754395968922434,2.8540226637311514,1.3324628507734004,2.8648346175861943,2.9748774318800315,1.3324628507734004,2.8027575814739047,1.2215384096571913,2.8369360135170556,-0.7154599553503566,0.4441864501894181,2.454289014538819,2.159180223551396,2.5687780590831477,-0.5154091643386508,1.863847848264335,2.6020243633317537,-0.5154091643386508,0.975164472306351,-0.6371460796873643,1.3288785328572394,-0.619070359490152,0.17916805783061243,2.269029791556681,1.8831072094450554,2.523975326096198,-0.5323907808144293,1.5669882926428167,2.5463913078372573,-0.5323907808144293,1.0776263996038493,-0.7422343943578409,1.3137474990884346,-0.573765846015234,-1.5917543428553464,1.974511788711379,1.8726342393778095,2.0792554606018463,-0.6018975523797726,1.5281539954764274,2.5274492014503798,-0.6018975523797726,1.2237003792814818,-0.18122481759025627,1.3561970636239276,0.022954329336547254,-0.9689481073348567,2.468327973079005,2.8688125990933226,2.650761250558067,1.0181970041994797,2.9798647072847335,2.7710980542033266,1.0181970041994797,3.0101178335367305,-0.40458071554208624,2.1799336954455866,0.4925352843834022,-0.45250530422898766,1.9090614393304355,2.0946850860610313,1.7158570103988282,-0.22737148457686446,1.5866499506355345,1.3808832105299051,-0.22737148457686446,1.6303148874010465,1.2296645810602678,2.109969319711994,-0.22440884357543697,2.6108130001942067,2.5430177100842397,1.6816263307891268,1.0652003125858933,2.5430177100842397,0.04167441932589585,1.417155316448623,1.935670087872802,0.04167441932589585,1.810645968342512,-0.25393513058321454,0.8543583856646628,-0.4453770735770415,2.059058995512484,jumping,1761481519.0783002
-1.1188163001720683,0.023869834654227356,-0.3076039603739717,-0.05149810908790392,-0.7162192691119016,-0.4425240816839341,0.0502034012309728,-0.7162192691119016,0.11154609715275068,-0.5346669716390902,0.2837695162084141,-0.5697450968268624,-0.019948118794631722,-0.20269659592168243,-0.33405520545532924,-0.2590760678988972,-0.6652374097859329,-0.3289197849680358,-0.27139441286218396,-0.6652374097859329,-0.13571646935859932,-0.781952006889038,-0.09776362382776368,-0.7939489921144888,0.2638110043318796,0.14456671859930068,-0.2251742508144866,-0.023338149103758653,-0.7693599710879142,-0.31052465018815184,-0.10209437196673243,-0.7693599710879142,0.37558442731280134,-0.8613731414457768,0.3412450371790213,-0.9257694325276473,-1.0511633158218388,0.5452361841836283,0.08191124148973188,0.32364005988746714,-0.951837989809873,-0.3438443361389182,0.2120738493840665,-0.951837989809873,0.4751118295296379,0.03451901287433453,0.5887962047184336,-0.8952188441253429,-1.3924050659404108,1.326992817854415,0.9368265591345744,0.8959595388583124,-0.4813567575081487,0.01595856068346848,1.3536093026341036,-0.4813567575081487,1.8353613048966002,-0.7723813660348919,1.6825397935071915,-1.0307697188642335,0.2381075542094025,0.7961461552586686,0.373251295247312,0.5391005185536712,-0.7077337759364373,-0.23595168160435775,0.6002810114997371,-0.7077337759364373,1.4911354275438962,-0.4827330450846674,1.7394459999721945,-0.4068550578644101,-0.1534980075232385,-0.14718999708971095,0.3003038907131534,-0.15916530695266323,-0.14718999708971095,-0.6280930341260017,-0.29383899691903814,0.30497340622696245,-0.6280930341260017,0.34831250331585256,-0.6812298214684314,0.2397670252852248,-0.23329275282606934,0.4776306089182148,standing,1761430026.8890562
-0.3223347761046259,-0.5200934346582636,-0.5185771428371004,-0.4991249619419527,-0.6342719843164895,-0.46889860341612466,-0.43810205637297506,-0.6342719843164895,-0.5781342243154752,-0.33953304038394777,-0.5221638745260242,-1.0068896723973448,0.16912742241297526,-0.42434774977902523,-0.3593990453122588,-0.4200454399813061,-0.5154091643386508,-0.33901018120434684,-0.3972976069345324,-0.5154091643386508,-0.43331096572611427,-0.20272829808234316,-0.4241688542119305,-0.9688276247388254,0.7823971039726477,-0.38664150227639843,-0.360743537740285,-0.374698619421573,-0.5323907808144293,-0.33192853771123015,-0.3376049870875177,-0.5323907808144293,-0.42293285171209316,-0.8613731414457768,-0.44647745832911695,1.62625656968735,0.5831149791196512,-0.48365512339014094,-0.47492618240544515,-0.47747084905353165,-1.0684848022865732,-0.45778018172259477,-0.48434897510707453,-1.0684848022865732,-0.49200055168175116,-0.9363282242163241,-0.46822767127450765,-0.7421899818816946,-0.707716737207536,-0.4058912558806676,-0.471078976627104,-0.3649667733797586,-0.706289821764293,-0.42305964340078345,-0.28819768361465015,-0.706289821764293,-0.30877117990608327,-0.40458071554208624,-0.40298157389339606,-0.1844891615044359,-0.15832874247146603,-0.5520936695479839,-0.5820741814291094,-0.5377019988648912,-0.22737148457686446,-0.5876095805095606,-0.4770598337844353,-0.22737148457686446,-0.5751220727893153,-0.5642757891868072,-0.49637739882026133,-0.4068550578644101,-0.4234601686817968,-0.4235002396669689,-0.40046789213278267,-0.3679432778007577,-0.4235002396669689,-0.40483721630870256,-0.3545479343411439,-0.39831276296709284,-0.40483721630870256,-0.38651946462902875,-0.498103525374767,-0.37092670605728406,-0.9402404886626431,-0.47713441623739833,standing,1761430028.1655111
-0.08247033192946007,-0.6527664483568173,-0.5412309596934658,-0.628643207236879,-0.3884301299302532,-0.49232621059335613,-0.6597583364655423,-0.3884301299302532,-0.6651403594477906,-0.9249348341493749,-0.6381143217629779,-0.5697450968268624,0.4005757451632045,-0.4608179613221595,-0.36087434431881155,-0.4451544972586189,-0.4404950416150097,-0.33965202204857586,-0.42461487266990827,-0.4404950416150097,-0.48142004582818554,0.15928651992184106,-0.49247762305484427,1.304594599377552,0.46801898173973744,-0.4526117120572292,-0.366644024412022,-0.4403981688623567,-0.5323907808144293,-0.3359153937062347,-0.41619541775645735,-0.5323907808144293,-0.48122117209954407,0.5087224500654864,-0.4799952933513349,-0.837768535899544,0.032252586147397795,-0.676688837487166,-0.5111065603348156,-0.6556419730179399,1.96433232210763,-0.47372569992664826,-0.655065198143029,1.96433232210763,-0.6972874275634816,1.0053662499649931,-0.6832694410535496,-0.4361322573943978,-0.142071545979335,-0.6251381442519007,-0.5181273016442874,-0.6103574583833089,-0.4063790694227673,-0.45993483064085655,-0.6382452108636554,-0.4063790694227673,-0.6340312430213493,-0.281980498711151,-0.6254866421727312,-0.861513607392274,-0.1887959307173718,-0.7159346222501501,-0.6137931896757551,-0.7053412785185652,-0.7077337759364373,-0.6263344154980751,-0.5759309167636852,-0.7077337759364373,-0.7575091020507227,-0.23810481277824813,-0.7863425821679181,-0.041962629286463826,-0.4762954214633304,-0.47798146163844607,-0.4629975326145853,-0.3730831985854811,-0.47798146163844607,-0.6280930341260017,-0.35811022779006796,-0.4601396260119133,-0.6280930341260017,-0.44615349529749343,-0.37601932797899074,-0.4302218898455898,0.402960209426847,-0.6775946633500147,standing,1761430029.4419641
-0.14281244895696515,-0.6790519383067503,-0.5443786003569193,-0.6653880712580914,-0.4703774147256653,-0.49937468373400007,-0.6753646765797641,-0.4703774147256653,-0.6622006848691342,-0.9249348341493749,-0.6744577649737977,-0.351172809041621,0.2790158509212905,-0.4631540364640936,-0.3609428931928818,-0.44713650465689203,0.5333885537923246,-0.339967926674531,-0.42711534457336636,0.5333885537923246,-0.48903528206398134,0.5213013379260253,-0.4944192884060819,-0.1818737779293102,0.5094717212236656,-0.48538912365192766,-0.3686772350914298,-0.46763886491946216,1.1263935510999648,-0.3389741403669691,-0.4298488039664524,1.1263935510999648,-0.4934469199654818,0.09173683525771067,-0.5439418637303536,-0.6617667426433372,0.3915841378315569,-0.7123183722157719,-0.515425854031673,-0.6931673534386817,1.1478046347707291,-0.4798773283164471,-0.6873522828334372,1.1478046347707291,-0.7175865732983325,0.681750504268107,-0.7012435466001682,-0.6656755507598704,-0.3296551086444879,-0.6737609995243272,-0.5245723084040343,-0.6631145255276735,-0.6313121336789116,-0.4676020094640428,-0.7041238538291371,-0.6313121336789116,-0.6784291272082923,2.1700238379075536,-0.6929354274481625,0.7464194515913415,-0.22986974366653784,-0.7336420126219833,-0.6161264148782716,-0.7239422574960824,-0.7077337759364373,-0.6323503677933285,-0.6129935878719684,-0.7077337759364373,-0.7744700568706648,-0.15656206867610836,-0.752737498003085,-0.6805243792978699,-0.49173221980660525,-0.49385492406134124,-0.4968496731058614,-0.3749437158552635,-0.49385492406134124,-0.2560000044305031,-0.36129945035777217,-0.4682176227056358,-0.2560000044305031,-0.4749512084984736,-0.37601932797899074,-0.466089719058086,0.402960209426847,-0.71434228367927,standing,1761430030.7184172
-0.20006125530126845,-0.7052199819447719,-0.5470717833003289,-0.6931751136285264,-0.3884301299302532,-0.4968424353438112,-0.767735221148484,-0.3884301299302532,-0.6931220991788349,-0.9249348341493749,-0.6918309536017099,-0.6426025260886095,0.26273327272680524,-0.46330699666031294,-0.3609472726124006,-0.44759681467483564,0.23373206289776022,-0.33972612822763154,-0.4282860820823643,0.23373206289776022,-0.47889881072200646,0.08688355632100421,-0.491090225875825,-0.7065096758023204,0.6405908099258131,-0.4589288993330152,-0.3670822843606005,-0.4403368104903865,-0.4534010507232677,-0.3374016207815247,-0.4118383357664745,-0.4534010507232677,-0.4764211839117011,-0.623095647269905,-0.47017983258579366,-0.573765846015234,0.43399474015852385,-0.695726586818495,-0.5135059172986315,-0.6720956712209991,1.1478046347707291,-0.47378821978646435,-0.6590922300283621,1.1478046347707291,-0.7293207872394204,-0.2890967328225517,-0.7392974797604518,0.32901205382384396,-0.3184647534475108,-0.6215408429851687,-0.5175929431186967,-0.6092002302324157,-0.706289821764293,-0.45629110018122265,-0.6760976864770799,-0.706289821764293,-0.6468414686863951,-0.40458071554208624,-0.6310739064255307,-0.861513607392274,-0.25409235887614345,-0.7279391085532839,-0.6153982840820162,-0.7101260016888298,-0.7077337759364373,-0.6260607155564359,-0.5942711858971634,-0.7077337759364373,-0.7316856666057916,-0.4827330450846674,-0.7896087219234469,-0.041962629286463826,-0.48303250582498103,-0.48175185458562847,-0.48375321069005467,-0.3743007569594017,-0.48175185458562847,-0.2560000044305031,-0.3608404936055624,-0.46262114511274194,-0.2560000044305031,-0.4615566516444791,-0.7422719201663194,-0.46044217833487966,1.1806027188470782,-0.6848375698331013,standing,1761430031.9948723
-0.023540995409440522,-0.5068023163904135,-0.5156852468350865,-0.55982750890071,-0.5523246995210774,-0.49174405521429887,-0.5855732429767248,-0.5523246995210774,-0.4654307705673917,-0.43710000601151894,-0.5043851781582714,-0.7154599553503566,0.18745687598090005,-0.45011420668404994,-0.3605203032275148,-0.43746403936304334,-0.5154091643386508,-0.33983462895423777,-0.424098547834084,-0.5154091643386508,-0.4612961362046694,0.3764954107243516,-0.46469857119166674,-0.7939489921144888,0.4857972427357729,-0.4035611154251667,-0.36248722878248,-0.3917627224346575,-0.3744113206321061,-0.3352452306542333,-0.37887769676892336,-0.3744113206321061,-0.45018928825253307,-0.7422343943578409,-0.4204227964037258,0.21824222363769633,-0.057752870120674794,-0.3189917862354891,-0.42701069786755524,-0.3878211680167306,0.33127694743382835,-0.4480147451458346,-0.3563987845062728,0.33127694743382835,-0.33685144240594195,0.35813475857122073,-0.35841022565498826,-0.4361322573943978,-0.5003983739394414,-0.37873685678388325,-0.46320270243171535,-0.452433362919771,-0.5563344455935302,-0.4577834625615545,-0.45628515393464286,-0.5563344455935302,-0.3854194179879836,-0.40458071554208624,-0.38435002638467824,-1.0307697188642335,-0.24202248968628018,-0.5435244172107145,-0.579912031885731,-0.5683491261323801,0.09287004299618407,-0.6200235630996588,-0.529705326395926,0.09287004299618407,-0.5374999152042973,-0.4827330450846674,-0.5272243047054652,-0.22440884357543697,-0.4446074819463542,-0.4414391563229096,-0.40852989211940305,-0.36873007676021485,-0.4414391563229096,-0.553674428186902,-0.35620164970720436,-0.3912224477809136,-0.553674428186902,-0.33678572144390234,-0.7422719201663194,-0.4268673093572067,-0.7281561679116709,-0.49430143711824714,standing,1761430033.2713206
